koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_period,koi_time0bk,koi_impact,koi_duration,koi_depth,koi_prad,koi_teq,koi_insol,koi_steff,koi_slogg,koi_srad,ra,dec,koi_kepmag,koi_disposition
0,0,0,0,8.01078456,170.20739,0.192,2.312,1333.6,1.72,453,9.9,3713,4.779,0.47,294.77393,43.056301,15.847000000000001,CONFIRMED
0,0,0,0,12.07134205,143.45948,0.013999999999999999,4.3224,759.2,1.29,395,5.74,3713,4.779,0.47,294.77393,43.056301,15.847000000000001,CONFIRMED
0,0,0,0,20.99587872,152.31554,0.228,2.6333,767.3,1.3,328,2.74,3713,4.779,0.47,294.77393,43.056301,15.847000000000001,CONFIRMED
0,1,0,0,1.0007470379999999,169.974229,0.9079999999999999,0.9967,1823.5,4.14,1620,1635.2,5472,4.499,0.79,297.97513,43.164909,15.419,FALSE POSITIVE
0,0,0,0,8.884922995,169.99168600000002,0.069,2.07004,16053.0,10.51,770,83.21,5332,4.5,0.843,291.1376,36.577381,15.264000000000001,CONFIRMED
0,0,0,0,8.09888906,176.623731,0.018000000000000002,4.2024099999999995,6911.1,8.95,986,223.19,6214,4.442,1.0759999999999998,282.69952,43.272739,15.261,CONFIRMED
0,0,0,0,10.00653012,176.96898000000002,0.862,5.343999999999999,936.1,3.52,876,139.21,6063,4.47,1.001,283.63077000000004,43.379397999999995,15.062999999999999,CONFIRMED
0,0,0,0,17.85522168,146.596466,0.075,7.41287,9065.2,13.16,911,163.04,6823,4.308,1.367,297.45374,41.01099,11.353,CONFIRMED
0,0,0,0,83.92494032,236.76334,0.6579999999999999,6.7904,7958.7,4.78,226,0.62,3960,4.746,0.509,287.85239,43.897991,15.754000000000001,CANDIDATE
0,0,0,0,5.007316661,173.433997,0.344,4.2362,6932.3,6.96,998,234.28,5865,4.563,0.8270000000000001,295.53612999999996,43.884449,15.812999999999999,CONFIRMED
0,0,0,0,2.211116989,170.150139,0.69,1.6485,724.2,1.85,931,177.19,4500,4.656000000000001,0.6459999999999999,285.16832999999997,44.026459,15.790999999999999,CONFIRMED
0,0,0,0,27.9541337,178.73791,0.063,3.95,942.5,1.9,400,6.04,4500,4.656000000000001,0.6459999999999999,285.16832999999997,44.026459,15.790999999999999,CONFIRMED
0,1,0,0,12.69104387,137.12593999999999,0.008,3.7727,252.1,2.57,1008,244.3,5869,4.024,1.626,292.92914,48.60281,12.935,CONFIRMED
0,1,0,0,4.409409243,171.89433,0.027999999999999997,3.8636,12861.0,10.95,1101,347.06,5600,4.368,0.975,296.41019,43.455391,15.402999999999999,FALSE POSITIVE
0,0,0,0,16.23947096,175.569907,0.043,4.0374,2590.7,4.14,598,30.14,5191,4.564,0.8370000000000001,293.0614,43.58136,15.258,CONFIRMED
0,0,0,0,2.052349884,169.890622,0.43700000000000006,2.0778,14281.0,13.12,1497,1183.18,5855,4.393,1.08,299.56189,43.503559,15.257,CONFIRMED
0,0,0,0,9.770448599999998,175.71372,0.09,2.4517,1897.8,2.23,460,10.59,3906,4.73,0.509,282.23251,43.66563,15.777000000000001,CONFIRMED
0,0,0,0,5.169804269,172.63153,0.35100000000000003,2.153,1037.4,1.66,569,24.75,3906,4.73,0.509,282.23251,43.66563,15.777000000000001,CONFIRMED
0,0,0,0,21.22261195,137.57403,0.02,6.5093,366.0,2.48,771,83.56,5945,4.213,1.3019999999999998,290.39273,40.28487,12.365,CONFIRMED
0,0,0,0,20.09017037,147.97788,0.8859999999999999,4.154,1432.1,2.25,362,4.05,3906,4.73,0.509,282.23251,43.66563,15.777000000000001,CONFIRMED
0,0,0,0,7.11373257,174.32351,0.33399999999999996,2.1764,807.6,1.16,429,8.01,3561,4.855,0.41100000000000003,296.98505,43.65852,15.234000000000002,CONFIRMED
0,0,0,0,3.306551643,134.37211000000002,0.001,1.8177,509.2,0.91,554,22.19,3561,4.855,0.41100000000000003,296.98505,43.65852,15.234000000000002,CONFIRMED
0,0,0,0,15.36845737,147.38965,0.115,2.4714,756.1,1.11,332,2.86,3561,4.855,0.41100000000000003,296.98505,43.65852,15.234000000000002,CONFIRMED
0,0,0,0,13.81020318,172.33533,0.7909999999999999,3.048,1309.7,4.56,833,113.75,5942,4.327,1.1420000000000001,281.96063,43.703109999999995,15.425,CANDIDATE
0,0,0,0,4.093578461,171.00954,0.93,2.5833,538.6,2.85,1182,461.07,6077,4.471,0.9990000000000001,290.26328,44.55645,15.399000000000001,CONFIRMED
0,0,0,0,105.145959,178.36700000000002,0.9640000000000001,8.593,685.4,3.43,401,6.09,6077,4.471,0.9990000000000001,290.26328,44.55645,15.399000000000001,CONFIRMED
0,0,0,0,10.848451800000001,171.80584,0.21,2.9993,1675.6,2.34,499,14.66,4201,4.6819999999999995,0.591,295.57935,44.545959,15.058,CONFIRMED
0,0,0,0,4.082274889,169.63756519999998,0.09300000000000001,3.23015,17859.0,10.55,1016,251.48,5655,4.581,0.794,284.83047,44.658138,15.198,CONFIRMED
0,0,0,0,3.8866552239999996,169.73814,0.649,3.1646,581.6,1.87,1010,246.29,5662,4.61,0.738,288.72665,44.60751,15.370999999999999,CANDIDATE
0,0,0,0,42.1406089,139.0604,0.045,5.083,895.5,1.85,349,3.49,4500,4.656000000000001,0.6459999999999999,285.16832999999997,44.026459,15.790999999999999,CONFIRMED
0,0,0,0,10.19849255,137.92067,0.7140000000000001,2.4283,634.1,1.75,559,23.11,4500,4.656000000000001,0.6459999999999999,285.16832999999997,44.026459,15.790999999999999,CONFIRMED
0,1,1,0,5.795063956,172.697467,0.9490000000000001,3.2496,1692.9,4.33,950,192.74,5865,4.563,0.8270000000000001,296.50754,44.036072,15.289000000000001,FALSE POSITIVE
0,0,0,0,7.15681552,174.13511,0.45,2.5882,867.0,2.47,782,88.23,5029,4.494,0.838,289.59476,44.141949,15.46,CONFIRMED
0,0,0,0,17.64830851,133.54533,0.653,2.0873,763.3,2.43,579,26.49,5029,4.494,0.838,289.59476,44.141949,15.46,CONFIRMED
0,0,0,0,16.51410989,176.11686,0.395,4.1575,973.5,2.72,655,43.57,5527,4.488,0.866,296.56622000000004,44.105862,15.222999999999999,CONFIRMED
0,0,0,0,4.79090809,136.31106,0.11,2.603,251.3,1.36,990,227.24,5527,4.488,0.866,296.56622000000004,44.105862,15.222999999999999,CONFIRMED
0,0,0,0,31.71981013,142.82083,0.125,4.819,363.4,3.09,743,71.97,5869,4.024,1.626,292.92914,48.60281,12.935,CONFIRMED
0,0,0,0,99.64159620000001,198.68663999999998,0.027999999999999997,4.448,952.5,2.64,360,3.97,5527,4.488,0.866,296.56622000000004,44.105862,15.222999999999999,CONFIRMED
0,0,0,0,4.7083264510000005,171.446507,0.061,3.16114,7912.7,10.6,1162,431.02,5560,4.246,1.21,298.63565,44.17094,15.113,CONFIRMED
0,0,1,1,16.37198661,172.75926,9.302999999999999,3.8449,4147.6,540.37,438,8.71,4187,4.656000000000001,0.5920000000000001,298.67862,44.175499,15.654000000000002,FALSE POSITIVE
0,0,0,0,5.392026903,171.72707,0.314,2.9804,1151.4,2.68,850,123.33,5198,4.5889999999999995,0.8009999999999999,284.43051,44.48053,15.651,CONFIRMED
0,0,0,0,6.491682807999999,174.633553,0.535,4.301,7163.3,9.66,1062,301.54,6123,4.413,1.107,285.55481000000003,45.578860999999996,15.649000000000001,CONFIRMED
0,1,1,1,3.0447707960000003,172.01916,1.252,10.0134,1695.0,24.54,1076,317.36,5525,4.603,0.753,293.68494,45.51683,15.620999999999999,FALSE POSITIVE
0,0,0,0,3.855603916,170.67878430000002,0.348,3.2179,16653.0,13.61,1212,508.65,6033,4.46,1.046,296.39316,45.568562,15.272,CONFIRMED
0,0,1,1,3.8555991389999997,170.67956999999998,0.8640000000000001,3.1830000000000003,1030.9,3.57,1158,425.74,5936,4.501,0.965,296.39542,45.56992,15.054,FALSE POSITIVE
0,0,0,0,38.47876629,151.852812,0.003,5.04169,23530.0,13.26,484,13.01,5510,4.539,0.879,288.90222,49.370490999999994,13.779000000000002,CONFIRMED
0,1,0,0,37.60166128,194.71338300000002,0.408,8.30604,59130.0,27.22,606,31.86,6140,4.354,1.0959999999999999,282.30602999999996,44.714661,15.505,FALSE POSITIVE
0,0,0,0,3.314947362,171.313058,0.799,1.8007,1398.2,3.94,1155,421.03,5609,4.481,0.9440000000000001,293.45482999999996,44.792789,15.142000000000001,CONFIRMED
0,1,1,0,6.71969089,173.35776,0.985,3.0231,969.7,4.37,952,194.18,5931,4.479,0.866,301.04956,44.706299,15.172,FALSE POSITIVE
0,0,0,0,39.6431552,206.596798,0.062,6.5292,15664.0,10.98,472,11.74,5231,4.455,0.9,283.97751,44.811562,15.011,CONFIRMED
0,0,0,0,21.80451611,190.49737,0.7509999999999999,3.4097,1144.9,2.6,543,20.48,5481,4.629,0.708,291.71732000000003,44.88731,15.067,CONFIRMED
0,0,0,0,10.28194593,175.33988,0.168,3.4366,1110.7,2.53,680,50.6,5196,4.593,0.775,291.84198,44.858089,15.532,CONFIRMED
0,0,0,0,18.11993039,182.61535,0.20600000000000002,4.2309,1506.9,2.95,563,23.77,5196,4.593,0.775,291.84198,44.858089,15.532,CONFIRMED
0,0,0,0,3.78402867,133.28133,0.691,1.9012,426.1,1.7,949,191.78,5196,4.593,0.775,291.84198,44.858089,15.532,CONFIRMED
0,0,0,0,5.15448142,171.6389,0.9329999999999999,3.228,697.5,2.94,964,204.1,5431,4.457,0.884,294.84689,45.034409000000004,15.365,CONFIRMED
1,0,0,0,33.80364366,202.25973100000002,0.023,11.4813,13494.0,20.7,745,72.71,5855,3.9989999999999997,1.796,297.47586,41.114288,13.109000000000002,FALSE POSITIVE
0,0,0,0,5.743469797,174.898924,0.001,3.4412,1240.2,3.13,982,219.95,5897,4.531000000000001,0.8909999999999999,291.09235,45.115528000000005,15.543,CONFIRMED
0,0,0,0,39.4759093,173.31207,0.938,2.968,1012.6,4.06,577,26.13,6225,4.45,1.031,291.20804,45.244389,15.229000000000001,CANDIDATE
0,1,0,0,19.97448524,171.6300909,0.8859999999999999,4.23479,40293.0,26.56,700,56.84,6108,4.471,0.997,289.72747999999996,45.367661,15.217,FALSE POSITIVE
0,0,0,0,3.166353562,170.96614499999998,0.032,3.3129,1473.4,3.82,1273,621.92,6007,4.47,0.998,286.36011,45.414291,15.603,CONFIRMED
0,1,0,0,23.89963441,188.982797,1.245,3.81881,20953.0,44.04,652,42.8,6192,4.503,0.924,294.71768,45.48576,15.453,FALSE POSITIVE
0,0,0,0,5.83909761,132.09261,0.341,3.1915,273.6,2.06,1097,341.48,5553,4.221,1.25,292.58044,46.097389,15.065,CONFIRMED
0,0,0,0,1.620467654,132.06388,0.271,2.1888,159.6,1.57,1681,1893.42,5553,4.221,1.25,292.58044,46.097389,15.065,CONFIRMED
0,0,0,0,10.6816951,131.55082,0.6459999999999999,3.605,307.8,2.3,897,152.75,5553,4.221,1.25,292.58044,46.097389,15.065,CONFIRMED
0,0,0,0,6.1048494170000005,169.573477,0.040999999999999995,4.6912,2090.3,3.18,784,89.25,5085,4.584,0.7120000000000001,297.04562000000004,46.027359000000004,15.017000000000001,CONFIRMED
0,0,0,0,3.5787805660000003,134.03041869999998,0.079,2.91089,11382.0,10.43,1145,406.6,5524,4.421,0.9940000000000001,289.60797,44.345421,13.937999999999999,CONFIRMED
0,1,1,0,3.187067566,171.64976000000001,1.234,3.1189999999999998,1037.4,23.88,1079,319.76,5450,4.552,0.8109999999999999,297.78848,45.565418,15.652999999999999,FALSE POSITIVE
0,0,0,0,5.826657507999999,173.011411,0.033,2.9183,1539.1,4.09,1013,248.57,5561,4.362,1.06,288.1647,45.816509,15.843,CONFIRMED
0,0,0,0,12.41216347,142.54039,0.021,3.739,611.3,2.58,787,90.65,5561,4.362,1.06,288.1647,45.816509,15.843,CONFIRMED
0,0,0,0,18.74649011,147.13074,0.508,3.895,796.8,3.05,686,52.38,5561,4.362,1.06,288.1647,45.816509,15.843,CONFIRMED
0,0,0,0,42.63427848,141.16953999999998,0.142,6.1998,1719.3,5.22,615,33.82,6035,4.22,1.2570000000000001,294.02301,45.853081,15.237,CONFIRMED
0,0,0,0,87.64760679999999,134.94222,0.147,8.871,1009.6,4.0,484,12.94,6035,4.22,1.2570000000000001,294.02301,45.853081,15.237,CONFIRMED
0,0,0,0,9.467821473999999,178.415842,0.081,2.4327,2237.0,2.13,407,6.47,3582,4.8069999999999995,0.45799999999999996,283.73203,45.958771,15.073,CONFIRMED
0,0,0,0,4.9427834189999995,136.3294353,0.5660000000000001,3.25346,11145.0,10.62,1008,244.42,5514,4.459,0.978,296.20059,49.140121,13.758,CONFIRMED
0,0,0,0,20.83426731,176.58569,0.256,4.0454,988.4,2.74,595,29.62,5537,4.5489999999999995,0.88,293.01828,45.914688,15.412,CONFIRMED
0,0,0,0,9.94602357,171.70192,0.035,3.3862,994.5,3.12,807,100.34,5344,4.365,1.013,296.06424,45.976841,15.595999999999998,CONFIRMED
0,0,0,0,1.04562195,133.91912,0.037000000000000005,1.8955,213.0,1.45,1710,2031.84,5344,4.365,1.013,296.06424,45.976841,15.595999999999998,CONFIRMED
0,0,0,0,5.71462396,132.63866000000002,0.503,2.336,297.8,1.78,971,210.16,5344,4.365,1.013,296.06424,45.976841,15.595999999999998,CONFIRMED
0,0,0,0,102.9641952,158.07473000000002,0.922,15.735,1896.7,39.0,797,95.4,5047,3.0660000000000003,7.119,296.81772,46.781509,13.607999999999999,CANDIDATE
0,0,0,0,8.14515981,140.56811000000002,0.965,5.073,446.8,3.43,1050,287.91,5896,4.197,1.24,290.41327,38.34375,14.925,CONFIRMED
0,0,0,0,18.9985279,144.74157,1.3,4.529,430.7,43.17,792,93.03,5896,4.197,1.24,290.41327,38.34375,14.925,CONFIRMED
0,0,0,0,4.24439049,137.06643,0.9490000000000001,3.282,174.0,2.07,1305,686.99,5896,4.197,1.24,290.41327,38.34375,14.925,CONFIRMED
0,0,0,0,90.1240507,356.23415,0.698,11.649000000000001,3020.3,7.12,485,13.09,6520,4.375,1.215,293.22391,38.033581,14.96,CANDIDATE
0,0,0,0,28.5742692,143.8315,0.068,4.9427,824.9,2.32,538,19.83,5551,4.508,0.812,296.98102,43.209751000000004,13.770999999999999,CONFIRMED
0,0,0,0,0.689210173,133.28583999999998,0.154,1.6169,195.0,1.32,1943,3362.71,5630,4.505,0.9540000000000001,281.55118,47.469959,13.248,CANDIDATE
0,1,0,0,0.379463865,170.2480164,1.246,0.8689600000000001,1973.3,59.56,3000,19256.81,5075,3.892,1.7830000000000001,290.91119,38.335578999999996,13.787,FALSE POSITIVE
0,1,0,0,9.88047978,173.60867199999998,1.02,2.78458,18541.0,23.6,860,129.45,6113,4.512,0.917,281.66916000000003,42.038639,15.212,FALSE POSITIVE
0,1,0,0,17.51201477,174.282592,0.9940000000000001,1.8248,4511.7,13.66,804,98.77,6224,4.33,1.1320000000000001,287.61633,39.127239,12.335999999999999,FALSE POSITIVE
0,1,0,0,3.9886021,171.01852,0.06,1.7376,673.5,34.39,3145,23135.72,4813,2.472,13.652000000000001,289.09323,49.424484,6.974,FALSE POSITIVE
0,1,1,0,0.525154153,133.744359,1.226,2.1441,747.5,23.61,2073,4391.51,5582,4.497,0.846,295.09866,41.007038,15.058,FALSE POSITIVE
0,0,1,1,1.303861044,134.212059,1.258,4.0541,598.2,27.85,1610,1595.19,5758,4.475,0.902,298.13589,41.332062,13.555,FALSE POSITIVE
0,0,1,0,2.55549176,134.50078,1.228,9.083,113.8,23.35,1312,701.68,5948,4.508,0.9009999999999999,298.77325,41.214729,14.554,FALSE POSITIVE
0,1,0,0,2.9473766710000002,171.522978,2.641,2.0911,433.2,403.59,2404,7903.84,8090,4.002,2.234,292.61194,43.305141,10.47,FALSE POSITIVE
0,0,1,0,5.76573396,133.30941,0.708,2.924,248.0,7.47,1964,3518.78,5772,3.364,4.434,294.52557,38.204632000000004,14.312999999999999,FALSE POSITIVE
1,0,1,0,0.73094589,133.68876,1.169,4.32,250.2,17.12,1922,3248.17,5901,4.553,0.848,289.7962,38.351181,15.401,FALSE POSITIVE
0,0,0,0,18.92537246,149.49558000000002,0.8059999999999999,3.9835,640.9,13.92,1171,443.58,4941,3.3169999999999997,4.885,286.49042000000003,38.374908000000005,14.604000000000001,CONFIRMED
1,0,1,1,0.9337491059999999,134.31831,0.736,4.256,186.2,3.22,2863,15822.49,6215,3.8489999999999998,2.188,292.77588,47.461689,13.079,FALSE POSITIVE
0,0,1,1,2.037440623,133.59962,0.715,3.4419999999999997,118.6,1.19,1572,1448.05,6253,4.415,1.015,295.79526,47.663959999999996,14.187000000000001,FALSE POSITIVE
0,0,0,0,31.5925809,142.9649,0.28300000000000003,13.565999999999999,145.1,1.78,688,53.09,5676,4.1,1.4869999999999999,295.92065,47.448608,13.29,CONFIRMED
0,0,0,0,1.97376085,178.68941940000002,0.337,1.82542,30222.0,8.78,753,76.1,3807,4.762,0.503,292.0683,38.84227,15.715,CONFIRMED
0,0,0,0,13.11896244,261.53943399999997,0.042,4.3045,372.2,8.25,1768,2310.43,7221,3.488,4.24,282.00031,48.542221000000005,9.275,CANDIDATE
0,1,1,1,4.618767792,133.386535,0.7659999999999999,5.9957,4399.1,7.48,1170,442.78,6013,4.381,1.033,297.31006,49.703041,13.652000000000001,FALSE POSITIVE
1,0,0,0,7.82187328,123.49906999999999,0.005,3.8417,42.2,2.78,2101,4601.71,7221,3.488,4.24,282.00031,48.542221000000005,9.275,FALSE POSITIVE
0,0,0,0,53.5057611,172.98304,0.46,10.5616,195.6,2.52,675,49.16,6247,4.016,1.7619999999999998,295.80267000000003,45.988079,9.582,CANDIDATE
0,0,0,0,2.7858212360000003,260.83731,0.893,3.5599,68.9,1.69,1784,2388.98,6202,4.026,1.733,287.36182,38.714016,8.224,CONFIRMED
0,1,0,0,52.56901867,184.97126699999998,1.197,6.7507,26900.0,78.54,737,69.62,7240,4.178,1.7169999999999999,290.94437,38.538868,9.729,FALSE POSITIVE
0,0,0,0,6.79685353,138.11324,0.62,3.1702,393.1,2.01,985,222.91,6061,4.486000000000001,0.97,294.16321,41.451801,15.390999999999998,CANDIDATE
0,1,1,1,8.667822346,137.341841,1.276,4.9658,2121.9,67.37,1303,681.39,6266,3.923,1.889,299.39972,45.316051,13.03,FALSE POSITIVE
0,0,0,0,1.4753232219999999,131.83272,0.136,2.3155,154.9,5.88,2740,13331.51,4941,3.3169999999999997,4.885,286.49042000000003,38.374908000000005,14.604000000000001,CONFIRMED
0,0,0,0,4.15246118,134.57991,0.639,2.5755,223.4,7.62,1941,3354.56,4941,3.3169999999999997,4.885,286.49042000000003,38.374908000000005,14.604000000000001,CONFIRMED
0,0,0,0,8.734885199999999,135.0818,0.314,4.49,270.7,1.59,890,148.62,5982,4.493,0.96,287.44409,38.088428,14.794,CONFIRMED
0,0,1,1,10.26547688,136.49663,0.69,3.733,399.6,1.81,770,83.13,5699,4.553,0.853,292.27905,38.284531,15.212,FALSE POSITIVE
0,0,0,0,13.4471791,132.830555,0.963,3.0454,1428.2,5.24,848,122.34,6276,4.405,1.041,292.37476000000004,37.630959000000004,14.0,CANDIDATE
0,1,0,0,3.3055779889999997,180.68153999999998,1.145,2.5903,17971.0,25.89,1027,263.55,5534,4.629,0.7070000000000001,292.07849,38.631481,15.537,FALSE POSITIVE
0,1,0,0,4.8006539010000004,134.365782,0.785,9.0419,15304.0,16.91,1347,778.45,6715,4.3469999999999995,1.2409999999999999,296.13391,38.999008,13.32,FALSE POSITIVE
0,1,1,1,15.06649901,140.654788,1.018,5.9885,36348.0,56.44,932,177.96,5751,4.0280000000000005,1.626,293.92599,38.73798,13.855,FALSE POSITIVE
0,1,0,0,34.82008158,163.015559,0.6629999999999999,11.1711,18848.0,11.36,459,10.49,5114,4.522,0.784,286.86926,39.103729,15.187000000000001,FALSE POSITIVE
1,0,0,1,0.651784374,133.111707,1.224,2.0141,2779.3,33.65,2090,4500.59,5555,4.375,1.061,291.99987999999996,38.437698,14.997,FALSE POSITIVE
0,0,0,0,1.353771892,261.43662,1.203,7.0120000000000005,1349.1,430.99,4903,136609.48,4283,2.012,15.76,292.71963999999997,48.852016,10.523,CANDIDATE
1,0,0,0,18.95491633,262.46677,1.228,24.249000000000002,867.5,71.39,1139,397.48,6362,3.761,2.5340000000000003,284.02679,49.415428000000006,10.988,FALSE POSITIVE
1,0,0,0,67.59237540000001,151.75056,0.728,12.249,4158.1,12.1,588,28.2,6038,4.082,1.744,295.58657999999997,45.364979,13.675,FALSE POSITIVE
0,0,0,0,17.02902786,143.33395,0.20199999999999999,4.645,568.9,2.54,755,76.66,5839,4.327,1.067,290.51047,41.244820000000004,15.380999999999998,CONFIRMED
0,0,0,0,6.84619236,132.17265,0.077,3.529,246.8,1.67,1022,258.41,5839,4.327,1.067,290.51047,41.244820000000004,15.380999999999998,CONFIRMED
0,0,0,0,67.83216379999999,125.881,0.027000000000000003,7.358,507.8,2.39,476,12.14,5839,4.327,1.067,290.51047,41.244820000000004,15.380999999999998,CONFIRMED
0,0,0,0,25.93406406,149.76273,0.013999999999999999,4.6142,414.5,2.48,695,55.1,5952,4.287,1.225,291.97617,38.05508,13.703,CONFIRMED
0,0,0,0,83.4463485,158.68061,0.057999999999999996,6.5360000000000005,503.0,2.73,471,11.59,5952,4.287,1.225,291.97617,38.05508,13.703,CONFIRMED
0,0,0,0,12.99204853,136.32016000000002,0.091,6.0175,270.6,2.03,866,132.94,5765,4.236000000000001,1.242,291.42357999999996,38.216590999999994,13.974,CONFIRMED
0,1,1,0,11.11620211,133.100575,0.937,4.211,4843.9,8.96,853,125.21,6122,4.471,0.996,295.29193,38.964588,15.38,FALSE POSITIVE
0,1,1,1,1.9228614990000001,134.65864399999998,0.943,3.5734,1916.2,5.09,1392,884.12,5778,4.531000000000001,0.9109999999999999,291.44507000000004,38.637211,14.942,FALSE POSITIVE
0,1,1,1,0.635445336,134.18403700000002,1.253,1.8592,2547.4,19.0,1177,451.42,3920,4.7,0.55,285.08026,39.182109999999994,15.432,FALSE POSITIVE
0,1,1,0,1.665784138,133.863028,1.27,1.8946,2006.2,97.27,2636,11424.49,6261,3.6860000000000004,2.7889999999999997,291.47629,38.50058,11.84,FALSE POSITIVE
0,0,0,0,52.09081627,158.744665,0.065,8.6388,2894.1,7.14,592,29.07,6198,4.237,1.324,300.51712000000003,44.38158,13.914000000000001,CONFIRMED
0,0,0,0,8.18739443,260.86931,0.377,3.0472,517.6,1.92,782,88.36,5251,4.494,0.8490000000000001,291.92596000000003,38.014117999999996,14.138,CONFIRMED
0,0,0,0,3.341799486,141.35472,0.426,2.9254,178.2,1.67,1356,798.41,5873,4.293,1.235,291.65317000000005,44.688271,13.492,CONFIRMED
0,1,1,1,36.97708808,133.62681,1.246,4.737,1269.9,38.6,602,31.08,5589,4.1930000000000005,1.239,288.44287,41.17218,13.698,FALSE POSITIVE
0,0,1,1,1.303859704,134.21201000000002,0.674,2.8239,36.7,0.98,2393,7759.2,6802,4.103,1.521,298.13794,41.334358,11.558,FALSE POSITIVE
0,1,1,0,145.56249259999998,146.0588,1.274,5.4126,2931.6,40.15,387,5.33,6148,4.346,1.095,286.49072,37.489979,13.884,FALSE POSITIVE
0,0,0,0,3.749105745,135.10837,0.9420000000000001,1.9826,182.6,1.68,1160,428.25,5751,4.447,0.983,290.88467,38.057571,13.333,CONFIRMED
0,0,0,0,11.08956602,141.76142,0.02,6.2877,148.1,3.51,1422,965.62,6353,3.698,2.867,291.03192,38.21196,12.808,CONFIRMED
0,0,0,1,7.24476126,139.10497,0.04,2.3145,58.0,0.65,837,116.02,5370,4.494,0.8740000000000001,294.49011,38.194126000000004,11.157,FALSE POSITIVE
0,0,0,0,119.0624882,149.22223,0.968,3.1188,5372.3,10.4,366,4.26,5697,4.3919999999999995,0.92,287.88812,39.078709,15.289000000000001,CANDIDATE
0,0,0,0,8.70798309,363.05638,0.063,2.4904,1419.6,2.01,543,20.59,4362,4.7219999999999995,0.5539999999999999,293.80441,38.63913,15.842,CONFIRMED
0,0,1,0,14.8623076,354.57297,0.324,3.161,840.0,1.57,454,10.08,4362,4.7219999999999995,0.5539999999999999,293.80441,38.63913,15.842,FALSE POSITIVE
0,0,0,0,27.40229859,133.6284,0.022000000000000002,6.8491,747.5,3.63,734,68.46,6198,4.237,1.324,300.51712000000003,44.38158,13.914000000000001,CONFIRMED
0,0,0,0,3.1792672860000004,261.841607,0.171,1.0246,200.9,1.21,1101,347.01,5511,4.553999999999999,0.857,295.57416,42.806438,12.55,CONFIRMED
0,0,0,0,24.5709023,135.87209,0.945,3.5869999999999997,764.2,2.82,505,15.33,5095,4.566,0.78,291.36478,37.609169,13.562000000000001,CONFIRMED
0,0,1,1,0.817026268,132.835239,0.01,2.0799,1145.5,2.92,1784,2386.13,5619,4.5360000000000005,0.8740000000000001,296.38229,48.045311,15.488,FALSE POSITIVE
0,0,0,0,3.024092505,132.41685729999998,0.424,2.8021,7765.0,12.14,1489,1162.54,6063,4.261,1.358,285.24084,46.668251,13.958,CONFIRMED
0,0,0,0,5.670155713,136.201739,1.2670000000000001,0.9361,536.7,5.85,341,3.21,3337,5.126,0.183,292.26181,41.442554,13.783,CANDIDATE
0,0,0,0,1.0226786540000001,133.45422,0.019,1.3712,129.2,1.14,1734,2138.47,5366,4.363,1.02,296.68045,41.386520000000004,14.802999999999999,CONFIRMED
0,0,0,0,12.10968709,140.21258,0.924,6.3461,284.7,2.98,1005,240.8,6021,4.093,1.4580000000000002,293.08463,41.135441,14.347999999999999,CONFIRMED
0,0,0,0,4.75796103,137.69636,0.621,4.66,124.5,1.7,1372,835.65,6021,4.093,1.4580000000000002,293.08463,41.135441,14.347999999999999,CONFIRMED
0,0,0,0,20.4972755,147.43894,0.966,8.536,242.9,2.96,843,119.42,6021,4.093,1.4580000000000002,293.08463,41.135441,14.347999999999999,CONFIRMED
